seqID	sampleID	mouse	percent_weight	CageID	Group	CageID_Assigned	BD	ExpStart	sex	Gavaged_fecal_material	Mb_input	FMT	Cdiff_infection	Cdiff_day_infected	ABX	clinda35	FMT_day	Harvest_pi	FMT_input	FMT_type	Model	Experiment	Mouse_genotype	Mouse_status	ExpDay	day	type	CFU	sampleType	simpsoneven	simpson	simpson_lci	simpson_hci	invsimpson	invsimpson_lci	invsimpson_hci	shannon	shannon_lci	shannon_hci	npshannon	sobs	chao	chao_lci	chao_hci	nseqs	group
d22_1269_4	d22_1269_4	1269_4	96.81978799	1269	NA	NA	8/3/15	10/5/15	M	NA	NA	mFMT3	CDI	0	cef	yes	11	d42	rWT	mFMT	Rc	HF3	BL6	SPF-Young	22	22	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	mFMT_other
d22_1270_1	d22_1270_1	1270_1	102.1276596	1270	NA	NA	8/9/15	10/5/15	F	NA	NA	mFMT2	CDI	0	cef	yes	11	d42	yWT_spore	mFMT	Rc	HF3	BL6	SPF-Young	22	22	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	mFMT_other
d22_1270_2	d22_1270_2	1270_2	97.89473684	1270	NA	NA	8/9/15	10/5/15	F	NA	NA	mFMT2	CDI	0	cef	yes	11	d42	yWT_spore	mFMT	Rc	HF3	BL6	SPF-Young	22	22	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	mFMT_other
d22_1270_3	d22_1270_3	1270_3	102.0942408	1270	NA	NA	8/9/15	10/5/15	F	NA	NA	mFMT2	CDI	0	cef	yes	11	d42	yWT_spore	mFMT	Rc	HF3	BL6	SPF-Young	22	22	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	mFMT_other
d22_1270_4	d22_1270_4	1270_4	100.5154639	1270	NA	NA	8/9/15	10/5/15	F	NA	NA	mFMT2	CDI	0	cef	yes	11	d42	yWT_spore	mFMT	Rc	HF3	BL6	SPF-Young	22	22	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	mFMT_other
d22_1271_1	d22_1271_1	1271_1	101.0752688	1271	NA	NA	8/14/15	10/5/15	F	NA	NA	mFMT3	CDI	0	cef	yes	11	d42	rWT	mFMT	Rc	HF3	BL6	SPF-Young	22	22	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	mFMT_other
d22_1271_2	d22_1271_2	1271_2	103.2432432	1271	NA	NA	8/14/15	10/5/15	F	NA	NA	mFMT3	CDI	0	cef	yes	11	d42	rWT	mFMT	Rc	HF3	BL6	SPF-Young	22	22	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	mFMT_other
d22_1271_3	d22_1271_3	1271_3	102.2099448	1271	NA	NA	8/14/15	10/5/15	F	NA	NA	mFMT3	CDI	0	cef	yes	11	d42	rWT	mFMT	Rc	HF3	BL6	SPF-Young	22	22	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	mFMT_other
d22_1271_4	d22_1271_4	1271_4	102.6737968	1271	NA	NA	8/14/15	10/5/15	F	NA	NA	mFMT3	CDI	0	cef	yes	11	d42	rWT	mFMT	Rc	HF3	BL6	SPF-Young	22	22	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	mFMT_other
d22_1272_1	d22_1272_1	1272_1	106.8421053	1272	NA	NA	8/10/15	10/5/15	F	NA	NA	mFMT4	CDI	0	cef	yes	11	d42	yRag	mFMT	Rc	HF3	BL6	SPF-Young	22	22	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	mFMT_other
d22_1272_2	d22_1272_2	1272_2	99.43181818	1272	NA	NA	8/10/15	10/5/15	F	NA	NA	mFMT4	CDI	0	cef	yes	11	d42	yRag	mFMT	Rc	HF3	BL6	SPF-Young	22	22	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	mFMT_other
d22_1272_3	d22_1272_3	1272_3	100	1272	NA	NA	8/10/15	10/5/15	F	NA	NA	mFMT4	CDI	0	cef	yes	11	d42	yRag	mFMT	Rc	HF3	BL6	SPF-Young	22	22	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	mFMT_other
d22_1272_4	d22_1272_4	1272_4	NA	1272	NA	NA	8/10/15	10/5/15	F	NA	NA	mFMT4	CDI	0	cef	yes	11	d42	yRag	mFMT	Rc	HF3	BL6	SPF-Young	22	22	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	mFMT_other
d22_1273_1	d22_1273_1	1273_1	103.1746032	1273	NA	NA	8/14/15	10/5/15	M	NA	NA	mFMT4	CDI	0	cef	yes	11	d42	yRag	mFMT	Rc	HF3	BL6	SPF-Young	22	22	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	mFMT_other
d22_1273_2	d22_1273_2	1273_2	NA	1273	NA	NA	8/14/15	10/5/15	M	NA	NA	mFMT4	CDI	0	cef	yes	11	d42	yRag	mFMT	Rc	HF3	BL6	SPF-Young	22	22	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	mFMT_other
d22_1273_3	d22_1273_3	1273_3	63.07692308	1273	NA	NA	8/14/15	10/5/15	M	NA	NA	mFMT4	CDI	0	cef	yes	11	d42	yRag	mFMT	Rc	HF3	BL6	SPF-Young	22	22	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	mFMT_other
d22_1273_4	d22_1273_4	1273_4	NA	1273	NA	NA	8/14/15	10/5/15	M	NA	NA	mFMT4	CDI	0	cef	yes	11	d42	yRag	mFMT	Rc	HF3	BL6	SPF-Young	22	22	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	mFMT_other
d23_1268_1	d23_1268_1	1268_1	99.20948617	1268	NA	NA	8/2/15	10/5/15	M	NA	NA	mFMT2	CDI	0	cef	yes	11	d42	yWT_spore	mFMT	Rc	HF3	BL6	SPF-Young	23	23	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	mFMT_other
d23_1268_2	d23_1268_2	1268_2	101.2987013	1268	NA	NA	8/2/15	10/5/15	M	NA	NA	mFMT2	CDI	0	cef	yes	11	d42	yWT_spore	mFMT	Rc	HF3	BL6	SPF-Young	23	23	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	mFMT_other
d23_1268_3	d23_1268_3	1268_3	106.3106796	1268	NA	NA	8/2/15	10/5/15	M	NA	NA	mFMT2	CDI	0	cef	yes	11	d42	yWT_spore	mFMT	Rc	HF3	BL6	SPF-Young	23	23	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	mFMT_other
d23_1269_1	d23_1269_1	1269_1	100.3968254	1269	NA	NA	8/3/15	10/5/15	M	NA	NA	mFMT3	CDI	0	cef	yes	11	d42	rWT	mFMT	Rc	HF3	BL6	SPF-Young	23	23	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	mFMT_other
d23_1269_2	d23_1269_2	1269_2	103.3707865	1269	NA	NA	8/3/15	10/5/15	M	NA	NA	mFMT3	CDI	0	cef	yes	11	d42	rWT	mFMT	Rc	HF3	BL6	SPF-Young	23	23	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	mFMT_other
d23_1269_3	d23_1269_3	1269_3	106.5789474	1269	NA	NA	8/3/15	10/5/15	M	NA	NA	mFMT3	CDI	0	cef	yes	11	d42	rWT	mFMT	Rc	HF3	BL6	SPF-Young	23	23	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	mFMT_other
d23_1269_4	d23_1269_4	1269_4	100	1269	NA	NA	8/3/15	10/5/15	M	NA	NA	mFMT3	CDI	0	cef	yes	11	d42	rWT	mFMT	Rc	HF3	BL6	SPF-Young	23	23	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	mFMT_other
d23_1270_1	d23_1270_1	1270_1	99.46808511	1270	NA	NA	8/9/15	10/5/15	F	NA	NA	mFMT2	CDI	0	cef	yes	11	d42	yWT_spore	mFMT	Rc	HF3	BL6	SPF-Young	23	23	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	mFMT_other
d23_1270_2	d23_1270_2	1270_2	100	1270	NA	NA	8/9/15	10/5/15	F	NA	NA	mFMT2	CDI	0	cef	yes	11	d42	yWT_spore	mFMT	Rc	HF3	BL6	SPF-Young	23	23	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	mFMT_other
d23_1270_3	d23_1270_3	1270_3	102.0942408	1270	NA	NA	8/9/15	10/5/15	F	NA	NA	mFMT2	CDI	0	cef	yes	11	d42	yWT_spore	mFMT	Rc	HF3	BL6	SPF-Young	23	23	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	mFMT_other
d23_1270_4	d23_1270_4	1270_4	104.6391753	1270	NA	NA	8/9/15	10/5/15	F	NA	NA	mFMT2	CDI	0	cef	yes	11	d42	yWT_spore	mFMT	Rc	HF3	BL6	SPF-Young	23	23	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	mFMT_other
d23_1271_1	d23_1271_1	1271_1	96.23655914	1271	NA	NA	8/14/15	10/5/15	F	NA	NA	mFMT3	CDI	0	cef	yes	11	d42	rWT	mFMT	Rc	HF3	BL6	SPF-Young	23	23	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	mFMT_other
d23_1271_2	d23_1271_2	1271_2	101.6216216	1271	NA	NA	8/14/15	10/5/15	F	NA	NA	mFMT3	CDI	0	cef	yes	11	d42	rWT	mFMT	Rc	HF3	BL6	SPF-Young	23	23	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	mFMT_other
d23_1271_3	d23_1271_3	1271_3	101.6574586	1271	NA	NA	8/14/15	10/5/15	F	NA	NA	mFMT3	CDI	0	cef	yes	11	d42	rWT	mFMT	Rc	HF3	BL6	SPF-Young	23	23	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	mFMT_other
d23_1271_4	d23_1271_4	1271_4	101.0695187	1271	NA	NA	8/14/15	10/5/15	F	NA	NA	mFMT3	CDI	0	cef	yes	11	d42	rWT	mFMT	Rc	HF3	BL6	SPF-Young	23	23	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	mFMT_other
d23_1272_1	d23_1272_1	1272_1	107.8947368	1272	NA	NA	8/10/15	10/5/15	F	NA	NA	mFMT4	CDI	0	cef	yes	11	d42	yRag	mFMT	Rc	HF3	BL6	SPF-Young	23	23	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	mFMT_other
d23_1272_2	d23_1272_2	1272_2	99.43181818	1272	NA	NA	8/10/15	10/5/15	F	NA	NA	mFMT4	CDI	0	cef	yes	11	d42	yRag	mFMT	Rc	HF3	BL6	SPF-Young	23	23	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	mFMT_other
d23_1272_3	d23_1272_3	1272_3	100	1272	NA	NA	8/10/15	10/5/15	F	NA	NA	mFMT4	CDI	0	cef	yes	11	d42	yRag	mFMT	Rc	HF3	BL6	SPF-Young	23	23	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	mFMT_other
d23_1272_4	d23_1272_4	1272_4	NA	1272	NA	NA	8/10/15	10/5/15	F	NA	NA	mFMT4	CDI	0	cef	yes	11	d42	yRag	mFMT	Rc	HF3	BL6	SPF-Young	23	23	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	mFMT_other
d23_1273_1	d23_1273_1	1273_1	103.968254	1273	NA	NA	8/14/15	10/5/15	M	NA	NA	mFMT4	CDI	0	cef	yes	11	d42	yRag	mFMT	Rc	HF3	BL6	SPF-Young	23	23	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	mFMT_other
d23_1273_2	d23_1273_2	1273_2	NA	1273	NA	NA	8/14/15	10/5/15	M	NA	NA	mFMT4	CDI	0	cef	yes	11	d42	yRag	mFMT	Rc	HF3	BL6	SPF-Young	23	23	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	mFMT_other
d23_1273_3	d23_1273_3	1273_3	102.3076923	1273	NA	NA	8/14/15	10/5/15	M	NA	NA	mFMT4	CDI	0	cef	yes	11	d42	yRag	mFMT	Rc	HF3	BL6	SPF-Young	23	23	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	mFMT_other
d23_1273_4	d23_1273_4	1273_4	NA	1273	NA	NA	8/14/15	10/5/15	M	NA	NA	mFMT4	CDI	0	cef	yes	11	d42	yRag	mFMT	Rc	HF3	BL6	SPF-Young	23	23	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	mFMT_other
d24_1268_1	d24_1268_1	1268_1	98.02371542	1268	NA	NA	8/2/15	10/5/15	M	NA	NA	mFMT2	CDI	0	cef	yes	11	d42	yWT_spore	mFMT	Rc	HF3	BL6	SPF-Young	24	24	fecal	0	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	mFMT_other
d24_1268_2	d24_1268_2	1268_2	101.7316017	1268	NA	NA	8/2/15	10/5/15	M	NA	NA	mFMT2	CDI	0	cef	yes	11	d42	yWT_spore	mFMT	Rc	HF3	BL6	SPF-Young	24	24	fecal	0	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	mFMT_other
d24_1268_3	d24_1268_3	1268_3	105.8252427	1268	NA	NA	8/2/15	10/5/15	M	NA	NA	mFMT2	CDI	0	cef	yes	11	d42	yWT_spore	mFMT	Rc	HF3	BL6	SPF-Young	24	24	fecal	0	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	mFMT_other
d24_1269_1	d24_1269_1	1269_1	99.20634921	1269	NA	NA	8/3/15	10/5/15	M	NA	NA	mFMT3	CDI	0	cef	yes	11	d42	rWT	mFMT	Rc	HF3	BL6	SPF-Young	24	24	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	mFMT_other
d24_1269_2	d24_1269_2	1269_2	101.8726592	1269	NA	NA	8/3/15	10/5/15	M	NA	NA	mFMT3	CDI	0	cef	yes	11	d42	rWT	mFMT	Rc	HF3	BL6	SPF-Young	24	24	fecal	0	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	mFMT_other
d24_1269_3	d24_1269_3	1269_3	106.5789474	1269	NA	NA	8/3/15	10/5/15	M	NA	NA	mFMT3	CDI	0	cef	yes	11	d42	rWT	mFMT	Rc	HF3	BL6	SPF-Young	24	24	fecal	0	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	mFMT_other
d24_1269_4	d24_1269_4	1269_4	98.93992933	1269	NA	NA	8/3/15	10/5/15	M	NA	NA	mFMT3	CDI	0	cef	yes	11	d42	rWT	mFMT	Rc	HF3	BL6	SPF-Young	24	24	fecal	0	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	mFMT_other
d24_1270_1	d24_1270_1	1270_1	98.93617021	1270	NA	NA	8/9/15	10/5/15	F	NA	NA	mFMT2	CDI	0	cef	yes	11	d42	yWT_spore	mFMT	Rc	HF3	BL6	SPF-Young	24	24	fecal	0	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	mFMT_other
d24_1270_2	d24_1270_2	1270_2	98.94736842	1270	NA	NA	8/9/15	10/5/15	F	NA	NA	mFMT2	CDI	0	cef	yes	11	d42	yWT_spore	mFMT	Rc	HF3	BL6	SPF-Young	24	24	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	mFMT_other
d24_1270_3	d24_1270_3	1270_3	101.5706806	1270	NA	NA	8/9/15	10/5/15	F	NA	NA	mFMT2	CDI	0	cef	yes	11	d42	yWT_spore	mFMT	Rc	HF3	BL6	SPF-Young	24	24	fecal	0	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	mFMT_other
d24_1270_4	d24_1270_4	1270_4	101.0309278	1270	NA	NA	8/9/15	10/5/15	F	NA	NA	mFMT2	CDI	0	cef	yes	11	d42	yWT_spore	mFMT	Rc	HF3	BL6	SPF-Young	24	24	fecal	0	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	mFMT_other
d24_1271_1	d24_1271_1	1271_1	95.16129032	1271	NA	NA	8/14/15	10/5/15	F	NA	NA	mFMT3	CDI	0	cef	yes	11	d42	rWT	mFMT	Rc	HF3	BL6	SPF-Young	24	24	fecal	0	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	mFMT_other
d24_1271_2	d24_1271_2	1271_2	99.45945946	1271	NA	NA	8/14/15	10/5/15	F	NA	NA	mFMT3	CDI	0	cef	yes	11	d42	rWT	mFMT	Rc	HF3	BL6	SPF-Young	24	24	fecal	0	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	mFMT_other
d24_1271_3	d24_1271_3	1271_3	103.8674033	1271	NA	NA	8/14/15	10/5/15	F	NA	NA	mFMT3	CDI	0	cef	yes	11	d42	rWT	mFMT	Rc	HF3	BL6	SPF-Young	24	24	fecal	0	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	mFMT_other
d24_1271_4	d24_1271_4	1271_4	101.0695187	1271	NA	NA	8/14/15	10/5/15	F	NA	NA	mFMT3	CDI	0	cef	yes	11	d42	rWT	mFMT	Rc	HF3	BL6	SPF-Young	24	24	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	mFMT_other
d24_1272_1	d24_1272_1	1272_1	106.8421053	1272	NA	NA	8/10/15	10/5/15	F	NA	NA	mFMT4	CDI	0	cef	yes	11	d42	yRag	mFMT	Rc	HF3	BL6	SPF-Young	24	24	fecal	0	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	mFMT_other
d24_1272_2	d24_1272_2	1272_2	103.4090909	1272	NA	NA	8/10/15	10/5/15	F	NA	NA	mFMT4	CDI	0	cef	yes	11	d42	yRag	mFMT	Rc	HF3	BL6	SPF-Young	24	24	fecal	0	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	mFMT_other
d24_1272_3	d24_1272_3	1272_3	101.7142857	1272	NA	NA	8/10/15	10/5/15	F	NA	NA	mFMT4	CDI	0	cef	yes	11	d42	yRag	mFMT	Rc	HF3	BL6	SPF-Young	24	24	fecal	0	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	mFMT_other
d24_1272_4	d24_1272_4	1272_4	NA	1272	NA	NA	8/10/15	10/5/15	F	NA	NA	mFMT4	CDI	0	cef	yes	11	d42	yRag	mFMT	Rc	HF3	BL6	SPF-Young	24	24	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	mFMT_other
d24_1273_1	d24_1273_1	1273_1	103.1746032	1273	NA	NA	8/14/15	10/5/15	M	NA	NA	mFMT4	CDI	0	cef	yes	11	d42	yRag	mFMT	Rc	HF3	BL6	SPF-Young	24	24	fecal	0	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	mFMT_other
d24_1273_2	d24_1273_2	1273_2	NA	1273	NA	NA	8/14/15	10/5/15	M	NA	NA	mFMT4	CDI	0	cef	yes	11	d42	yRag	mFMT	Rc	HF3	BL6	SPF-Young	24	24	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	mFMT_other
d24_1273_3	d24_1273_3	1273_3	100.7692308	1273	NA	NA	8/14/15	10/5/15	M	NA	NA	mFMT4	CDI	0	cef	yes	11	d42	yRag	mFMT	Rc	HF3	BL6	SPF-Young	24	24	fecal	0	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	mFMT_other
d24_1273_4	d24_1273_4	1273_4	NA	1273	NA	NA	8/14/15	10/5/15	M	NA	NA	mFMT4	CDI	0	cef	yes	11	d42	yRag	mFMT	Rc	HF3	BL6	SPF-Young	24	24	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	mFMT_other
d25_1268_1	d25_1268_1	1268_1	97.6284585	1268	NA	NA	8/2/15	10/5/15	M	NA	NA	mFMT2	CDI	0	cef	yes	11	d42	yWT_spore	mFMT	Rc	HF3	BL6	SPF-Young	25	25	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	mFMT_other
d25_1268_2	d25_1268_2	1268_2	103.030303	1268	NA	NA	8/2/15	10/5/15	M	NA	NA	mFMT2	CDI	0	cef	yes	11	d42	yWT_spore	mFMT	Rc	HF3	BL6	SPF-Young	25	25	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	mFMT_other
d25_1268_3	d25_1268_3	1268_3	106.3106796	1268	NA	NA	8/2/15	10/5/15	M	NA	NA	mFMT2	CDI	0	cef	yes	11	d42	yWT_spore	mFMT	Rc	HF3	BL6	SPF-Young	25	25	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	mFMT_other
d25_1269_1	d25_1269_1	1269_1	99.20634921	1269	NA	NA	8/3/15	10/5/15	M	NA	NA	mFMT3	CDI	0	cef	yes	11	d42	rWT	mFMT	Rc	HF3	BL6	SPF-Young	25	25	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	mFMT_other
d25_1269_2	d25_1269_2	1269_2	102.247191	1269	NA	NA	8/3/15	10/5/15	M	NA	NA	mFMT3	CDI	0	cef	yes	11	d42	rWT	mFMT	Rc	HF3	BL6	SPF-Young	25	25	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	mFMT_other
d25_1269_3	d25_1269_3	1269_3	104.8245614	1269	NA	NA	8/3/15	10/5/15	M	NA	NA	mFMT3	CDI	0	cef	yes	11	d42	rWT	mFMT	Rc	HF3	BL6	SPF-Young	25	25	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	mFMT_other
d25_1269_4	d25_1269_4	1269_4	98.93992933	1269	NA	NA	8/3/15	10/5/15	M	NA	NA	mFMT3	CDI	0	cef	yes	11	d42	rWT	mFMT	Rc	HF3	BL6	SPF-Young	25	25	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	mFMT_other
d25_1270_1	d25_1270_1	1270_1	100.5319149	1270	NA	NA	8/9/15	10/5/15	F	NA	NA	mFMT2	CDI	0	cef	yes	11	d42	yWT_spore	mFMT	Rc	HF3	BL6	SPF-Young	25	25	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	mFMT_other
d25_1270_2	d25_1270_2	1270_2	99.47368421	1270	NA	NA	8/9/15	10/5/15	F	NA	NA	mFMT2	CDI	0	cef	yes	11	d42	yWT_spore	mFMT	Rc	HF3	BL6	SPF-Young	25	25	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	mFMT_other
d25_1270_3	d25_1270_3	1270_3	101.0471204	1270	NA	NA	8/9/15	10/5/15	F	NA	NA	mFMT2	CDI	0	cef	yes	11	d42	yWT_spore	mFMT	Rc	HF3	BL6	SPF-Young	25	25	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	mFMT_other
d25_1270_4	d25_1270_4	1270_4	102.5773196	1270	NA	NA	8/9/15	10/5/15	F	NA	NA	mFMT2	CDI	0	cef	yes	11	d42	yWT_spore	mFMT	Rc	HF3	BL6	SPF-Young	25	25	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	mFMT_other
d25_1271_1	d25_1271_1	1271_1	98.38709677	1271	NA	NA	8/14/15	10/5/15	F	NA	NA	mFMT3	CDI	0	cef	yes	11	d42	rWT	mFMT	Rc	HF3	BL6	SPF-Young	25	25	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	mFMT_other
d25_1271_2	d25_1271_2	1271_2	101.6216216	1271	NA	NA	8/14/15	10/5/15	F	NA	NA	mFMT3	CDI	0	cef	yes	11	d42	rWT	mFMT	Rc	HF3	BL6	SPF-Young	25	25	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	mFMT_other
d25_1271_3	d25_1271_3	1271_3	106.0773481	1271	NA	NA	8/14/15	10/5/15	F	NA	NA	mFMT3	CDI	0	cef	yes	11	d42	rWT	mFMT	Rc	HF3	BL6	SPF-Young	25	25	NA	NA	mouse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	mFMT_other
