feature	Otu00001	Otu00002	Otu00003	Otu00004	Otu00005	Otu00006	Otu00007	Otu00008	Otu00009	Otu00010	Otu00012	Otu00013	Otu00014	Otu00015	Otu00016	Otu00017	Otu00018	Otu00019	Otu00020	Otu00021	Otu00022	Otu00023	Otu00025	Otu00026	Otu00027	Otu00028	Otu00029	Otu00030	Otu00031	Otu00032	Otu00033	Otu00034	Otu00035	Otu00036	Otu00037	Otu00039	Otu00040	Otu00041	Otu00042	Otu00043	Otu00044	Otu00045	Otu00047	Otu00048	Otu00049	Otu00052	Otu00053	Otu00056	Otu00058	Otu00059	Otu00060	Otu00061	Otu00062	Otu00063	Otu00064	Otu00066	Otu00067	Otu00069	Otu00070	Otu00073	Otu00074	Otu00075	Otu00076	Otu00077	Otu00078	Otu00079	Otu00082	Otu00086	Otu00092	Otu00097	Otu00103	Otu00104	Otu00105	Otu00108	Otu00110	Otu00111	Otu00113	Otu00114	Otu00117	Otu00119	Otu00121	Otu00124	Otu00125	Otu00127	Otu00129	Otu00132	Otu00133	Otu00134	Otu00139	Otu00141	Otu00146	Otu00148	Otu00150	Otu00153	Otu00154	Otu00155	Otu00156	Otu00157	Otu00158	Otu00159	Otu00160	Otu00161	Otu00162	Otu00163	Otu00164	Otu00166	Otu00167	Otu00169	Otu00170	Otu00172	Otu00173	Otu00174	Otu00175	Otu00178	Otu00179	Otu00183	Otu00185	Otu00186	Otu00187	Otu00189	Otu00190	Otu00191	Otu00192	Otu00194	Otu00197	Otu00201	Otu00203	Otu00204	Otu00206	Otu00207	Otu00208	Otu00210	Otu00211	Otu00215	Otu00217	Otu00220	Otu00221	Otu00223	Otu00224	Otu00225	Otu00227	Otu00228	Otu00229	Otu00232	Otu00233	Otu00236	Otu00237	Otu00239	Otu00243	Otu00245	Otu00246	Otu00247	Otu00248	Otu00254	Otu00257	Otu00261	Otu00263	Otu00264	Otu00271	Otu00272	Otu00274	Otu00280	Otu00282	Otu00284	Otu00287	Otu00300	Otu00301	Otu00302	Otu00306	Otu00308	Otu00309	Otu00324	Otu00330	Otu00336	Otu00337	Otu00341	Otu00343	Otu00352	Otu00362	Otu00369	Otu00370	Otu00372	Otu00376	Otu00388	Otu00403	Otu00406	Otu00411	Otu00418	Otu00434	Otu00446	Otu00447	Otu00448	Otu00454	Otu00487	Otu00488	Otu00513
d12_1209_1	7.43462822763672	9.01402047031493	8.48784003382305	8.78790255939143	-1	-1	7.53138146051631	-1	8.09275714091985	-1	5.58496250072116	-1	-1	6.98868468677217	-1	-1	6.10852445677817	6.68650052718322	5.85798099512757	5.61470984411521	5.28540221886225	4.58496250072116	-1	-1	-1	-1	5.12928301694497	-1	-1	-1	6.74146698640115	0	-1	-1	1	-1	-1	4.75488750216347	-1	6.37503943134692	3.70043971814109	-1	-1	-1	-1	-1	2.58496250072116	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	4.16992500144231	-1	2.8073549220576	1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	2.32192809488736	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
d12_1209_2	7.78790255939143	9.21431912080077	6.65821148275179	8.85174904141606	-1	-1	6.24792751344359	-1	7.90086680798075	-1	5.58496250072116	-1	-1	7.98299357469431	-1	-1	3.32192809488736	4.90689059560852	6.4262647547021	6.20945336562895	5.8073549220576	5.24792751344359	-1	-1	-1	-1	5.7279204545632	0	-1	-1	7.14974711950468	-1	-1	-1	-1	-1	-1	4.08746284125034	-1	5.55458885167764	4.32192809488736	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2.58496250072116	-1	3.4594316186373	-1	2.58496250072116	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2.8073549220576	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4.70043971814109	-1	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	2.58496250072116	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
d12_1209_3	8.18982455888002	8.13955135239879	0	9.25266543245025	-1	-1	5.8073549220576	-1	8.59618975614441	-1	5.32192809488736	-1	-1	8.17492568250068	-1	-1	4.70043971814109	3.4594316186373	5.12928301694497	6.59991284218713	4.52356195605701	2.58496250072116	-1	-1	-1	-1	5.12928301694497	-1	-1	-1	4.39231742277876	-1	-1	-1	-1	0	-1	4.16992500144231	-1	5.4594316186373	5.6724253419715	-1	-1	-1	-1	-1	2.32192809488736	-1	-1	1.58496250072116	-1	-1	-1	-1	-1	-1	-1	-1	2.32192809488736	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4.39231742277876	-1	3.4594316186373	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
d12_1209_4	8.72451385311995	8.48381577726426	2	8.37068740680722	-1	-1	6.95419631038687	1	8.72451385311995	-1	5.24792751344359	5	-1	7.90689059560852	-1	-1	5.55458885167764	6.02236781302845	6.24792751344359	6.58496250072116	5.75488750216347	4.85798099512757	-1	-1	-1	-1	4.95419631038687	-1	-1	-1	4.16992500144231	1	-1	-1	-1	2.58496250072116	-1	3	-1	5.58496250072116	4.52356195605701	-1	-1	-1	-1	-1	2	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	2.58496250072116	-1	-1	2.32192809488736	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2.58496250072116	-1	3.58496250072116	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3.16992500144231	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
d13_1199_1	6.91886323727459	10.2946207488916	9.54882190845875	9.44086916761087	-1	2.32192809488736	-1	-1	-1	4	-1	-1	-1	5.90689059560852	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3.4594316186373	-1	-1	-1	-1	-1	-1	-1	-1	2.58496250072116	2.8073549220576	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
d13_1199_2	8.41362792902417	8.82017896241519	10.5612879451648	8.21916852046216	-1	-1	-1	-1	0	-1	-1	3.58496250072116	-1	7.31288295528436	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	3.16992500144231	-1	-1	-1	-1	3	3.70043971814109	-1	0	-1	-1	-1	-1	3.16992500144231	-1	5.20945336562895	-1	-1	-1	-1	-1	-1	2.32192809488736	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	3.4594316186373	-1	-1	-1	0	-1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	1.58496250072116	-1	-1	-1	-1	-1	-1	-1	-1	1.58496250072116	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4.4594316186373	-1	-1	-1	0	-1	-1	-1	1.58496250072116	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1
d13_1199_3	7.33091687811462	9.10852445677817	9.72109918870719	8.13442632022093	-1	8.61102479730735	0	6.95419631038687	1.58496250072116	3.70043971814109	1	3.32192809488736	2	8	-1	-1	-1	-1	-1	0	0	-1	-1	0	-1	-1	-1	-1	-1	5.55458885167764	-1	-1	-1	-1	-1	2.32192809488736	4	3.90689059560852	-1	-1	-1	-1	3	-1	4.08746284125034	-1	-1	-1	-1	-1	-1	-1	5.28540221886225	-1	-1	-1	-1	-1	0	2	0	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	2	-1	-1	0	-1	-1	2.58496250072116	-1	-1	-1	2.8073549220576	-1	-1	0	-1	-1	1.58496250072116	-1	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3.16992500144231	-1	-1	-1	-1	-1	-1	2	-1	-1	-1	2.58496250072116	-1	-1	-1	-1	5.64385618977472	-1	-1	-1	-1	-1	-1	-1	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1
d13_1200_1	8.11374216604919	8.88874324889826	9.64205169292798	7.93663793900257	-1	9.10328780841202	-1	7.31288295528436	-1	2.8073549220576	-1	1.58496250072116	-1	7.4178525148859	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3.4594316186373	-1	-1	-1	-1	-1	-1	-1	-1	3.16992500144231	-1	-1	-1	-1	3.32192809488736	-1	1	-1	-1	-1	-1	-1	-1	-1	2.8073549220576	-1	-1	-1	-1	-1	-1	2.32192809488736	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3.58496250072116	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2.32192809488736	-1	-1	-1	2.32192809488736	-1	-1	-1	-1	3.16992500144231	-1	-1	-1	-1	-1	-1	-1	2.32192809488736	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2.58496250072116	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1
d13_1200_2	7.94251450533924	9.05256805080415	9.35093918154643	7.98868468677217	-1	9.72451385311995	-1	-1	-1	4.32192809488736	-1	4.32192809488736	2	5.61470984411521	-1	-1	1	3.32192809488736	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	6.33985000288462	-1	-1	-1	-1	-1	-1	-1	-1	2.8073549220576	-1	-1	-1	-1	1.58496250072116	3	2.58496250072116	-1	-1	-1	-1	-1	2	-1	3.16992500144231	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4.08746284125034	-1	-1	3.8073549220576	4.32192809488736	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3.16992500144231	-1	5.61470984411521	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
d13_1200_3	6.85798099512757	8.84235034341381	9.57553924683453	7.55458885167764	-1	9.58496250072116	-1	7.2667865406949	-1	1.58496250072116	-1	4.08746284125034	3.8073549220576	7.07681559705083	-1	-1	0	4	-1	-1	-1	-1	-1	2.32192809488736	-1	-1	-1	-1	4.70043971814109	1.58496250072116	-1	-1	-1	-1	-1	1	-1	3.16992500144231	-1	-1	-1	-1	2.58496250072116	3.58496250072116	2	-1	-1	-1	-1	-1	-1	-1	4.24792751344359	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	2.32192809488736	-1	-1	3.32192809488736	4.24792751344359	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3.16992500144231	-1	-1	5.39231742277876	-1	5.04439411935845	-1	-1	-1	-1	-1	-1	-1	1.58496250072116	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	2.32192809488736	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
d13_1203_1	8.63662462054365	9.78299820892041	-1	9.98156728190301	-1	-1	-1	-1	-1	-1	-1	5.75488750216347	-1	9.11894107272351	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4.32192809488736	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
d13_1203_2	8.55842071326866	10.211888294546	-1	9.66355810421727	-1	-1	-1	-1	-1	-1	-1	5.12928301694497	-1	8.76818432477693	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5.4594316186373	4.70043971814109	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2.32192809488736	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
d13_1203_3	8.83920378809694	9.7714894695006	-1	9.82017896241519	-1	-1	-1	-1	-1	-1	-1	6.24792751344359	-1	8.77807712953536	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	7.02236781302845	4.52356195605701	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1.58496250072116	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
d13_1203_4	9.14720492494223	9.76487159073609	-1	9.56033283421244	-1	-1	-1	-1	-1	-1	-1	5.08746284125034	-1	9.19721669311005	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5.35755200461808	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5.20945336562895	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4.52356195605701	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
d13_1205_2	7.27612440527424	9.39231742277876	10.1045987535644	8.19475685442225	-1	1.58496250072116	6.06608919045777	1	7.07681559705083	-1	5.90689059560852	5.28540221886225	0	1.58496250072116	-1	-1	5.75488750216347	5.70043971814109	3.58496250072116	6.39231742277876	4.4594316186373	5.16992500144231	-1	-1	-1	-1	3.70043971814109	-1	-1	-1	3.32192809488736	-1	-1	-1	-1	-1	-1	3.8073549220576	-1	4.85798099512757	3	-1	-1	3.70043971814109	-1	-1	-1	-1	-1	0	-1	-1	0	-1	-1	-1	-1	1	2.32192809488736	-1	4	0	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	3.16992500144231	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1
d13_1205_3	7.38370429247405	8.87958324961278	10.0042204663182	8.00562454919388	-1	2	5.95419631038687	-1	8.2336196767597	-1	6.76818432477693	4.90689059560852	-1	3.70043971814109	1	-1	5.20945336562895	5.16992500144231	4.90689059560852	6.14974711950468	5.8073549220576	4.32192809488736	-1	-1	-1	-1	0	-1	-1	-1	1	3	-1	-1	-1	-1	-1	4.58496250072116	-1	3.58496250072116	2.58496250072116	0	-1	7.02236781302845	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	1	-1	2.8073549220576	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3.58496250072116	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2.8073549220576	3.16992500144231	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1
d13_1207_1	7.98868468677217	8.73131903102506	10.4737057496194	8.97441458980553	0	1	-1	-1	-1	-1	-1	3.8073549220576	-1	7.29462074889163	-1	-1	-1	3.4594316186373	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4.4594316186373	2.32192809488736	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3.16992500144231	-1	0	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
d13_1207_2	7.21916852046216	8.88569637333939	10.4335854411505	8.85174904141606	-1	-1	-1	-1	-1	-1	-1	4.64385618977472	-1	8.30833903013941	-1	-1	-1	1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2.8073549220576	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2.8073549220576	-1	-1	-1	-1	-1	-1	1	-1	-1	3.58496250072116	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
d13_1207_3	9.27146302790437	9.16490692667569	9.01680828768655	9.46964181723952	-1	-1	-1	-1	-1	-1	-1	5	-1	8.47167521439204	-1	-1	-1	3	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3.16992500144231	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4.16992500144231	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	0	3.32192809488736	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
